age,gender,region_category,joining_date,api_calls_90d,session_minutes_90d,days_since_active
36,M,City,18-09-2015,244,235.37,14
10,M,City,22-05-2017,2524,902.78,8
52,F,City,27-10-2017,368,284.64,20
29,F,City,21-11-2017,323,239.74,5
11,F,Town,23-03-2017,308,211.41,5
31,M,Town,27-09-2015,15541,623.34,4
21,M,City,23-08-2016,244,341.14,6
13,M,City,02-09-2016,246,155.5,5
33,F,Town,16-12-2016,283,220.84,1
15,F,Town,11-03-2016,7979,986.68,1
31,F,,10-10-2015,371,300.45,5
49,M,City,27-03-2015,437,375.83,3
51,M,Town,19-07-2015,330,84.85,15
35,F,City,26-08-2016,236,187.73,0
42,F,Town,29-12-2015,11243,504.89,0
14,F,Town,08-08-2017,247,221.59,20
11,M,Town,30-11-2015,14405,1187.94,0
42,M,,20-05-2015,8880,716.25,2
35,M,Village,20-01-2017,1354,432.21,4
16,F,Town,03-04-2015,2184,493.1,1
28,F,City,02-11-2015,13446,900.07,1
48,M,Village,29-06-2016,218,264.86,0
14,F,Town,31-12-2017,1959,999.55,5
30,F,Town,12-04-2016,1567,740.23,1
32,F,City,17-06-2016,2261,219.81,0
44,M,Village,19-09-2017,1510,504.84,6
58,M,,29-04-2015,6930,775.17,0
29,M,Village,30-08-2017,1647,781.62,8
57,F,Town,30-07-2015,2589,894.08,1
56,F,City,27-10-2015,374,522.43,0
30,F,Town,04-07-2015,274,561.66,0
33,F,Town,30-07-2016,306,416.79,0
16,M,,02-02-2017,475,475.02,1
59,M,City,22-05-2015,465,160.34,8
40,M,,26-06-2017,332,240.89,7
61,M,Town,13-12-2015,1599,277.66,3
60,M,Village,20-03-2015,253,237.07,3
52,M,Town,28-04-2016,2314,764.53,1
20,M,,14-07-2015,1547,516.22,5
52,M,Town,24-03-2015,2201,850.02,3
60,M,Town,12-09-2016,6215,427.78,2
28,F,City,06-04-2017,2683,767.27,0
49,F,City,10-07-2016,383,300.95,5
46,F,City,11-08-2017,7846,611.82,10
44,M,Town,19-02-2016,1568,1247.77,1
10,F,Town,25-03-2016,495,609.78,6
64,F,Village,16-03-2015,2927,1057.54,1
28,M,Town,13-07-2015,2710,414.29,3
18,F,City,10-10-2017,10324,1077.07,0
28,F,Town,25-12-2017,1475,926.99,1
50,F,Town,14-11-2016,2361,939.17,0
26,M,Town,04-02-2017,190,285.74,6
23,M,Town,16-03-2015,2853,604.46,1
17,F,Town,26-10-2016,1797,391.96,6
55,F,Town,17-01-2017,2594,382.81,0
34,F,City,28-08-2016,9448,1344.21,0
47,M,Town,28-04-2015,1647,283.6,2
53,M,City,13-05-2016,304,242.44,4
19,M,Town,18-08-2017,2884,262.51,11
16,F,City,04-07-2015,357,333.19,10
20,M,City,04-05-2015,8040,425.37,5
47,M,,08-03-2017,2151,233.19,1
52,M,Town,31-05-2016,1885,328.76,1
33,F,City,08-06-2016,1528,1017.71,1
38,F,Town,16-10-2017,9954,1289.77,8
50,F,City,05-09-2017,1448,118.39,4
38,F,City,02-06-2016,2436,378.32,9
41,F,City,18-12-2017,15491,1184.82,0
49,M,Town,22-07-2017,10982,472.58,1
42,M,,23-07-2017,305,64.11,1
47,F,City,29-09-2017,2643,1115.55,0
40,F,City,10-05-2015,1632,565.34,1
11,M,,05-03-2016,1734,686.36,6
37,M,,16-08-2016,7443,1138.2,1
21,F,Town,25-07-2017,7658,306.07,0
12,M,City,27-05-2017,2257,322.76,1
30,M,Town,27-05-2016,11654,1660.55,0
11,F,Town,04-04-2016,1427,646.8,0
25,F,City,21-03-2015,383,151.96,6
59,F,City,05-06-2016,7891,793.73,2
38,M,,08-02-2017,8997,1154.74,1
46,M,City,14-11-2016,7889,444.17,0
62,M,,17-08-2017,347,456.95,5
52,F,Village,12-08-2015,8087,1076.31,2
11,F,City,15-10-2017,273,184.92,13
26,F,Town,18-12-2016,8118,999.48,0
49,M,Village,07-09-2017,8425,325.21,1
19,F,Town,28-11-2016,359,287.11,0
19,F,,10-08-2016,458,246.97,1
26,M,Town,15-08-2015,323,320.89,0
61,M,City,30-07-2015,2183,701.41,4
26,M,City,04-09-2017,9592,849.18,3
59,M,Town,22-08-2016,8573,822.39,1
19,M,City,13-11-2016,6554,829.76,0
13,F,City,14-05-2015,362,317.94,1
15,M,City,10-09-2016,1637,505.91,1
28,M,,10-10-2016,2919,234.29,13
41,F,Town,18-11-2015,431,147.81,0
28,M,Town,30-01-2015,12496,786.5,0
51,M,Village,13-12-2017,1987,330.83,0
46,M,City,29-04-2016,1965,255.56,1
29,F,City,04-06-2015,6655,421.7,0
23,F,City,30-10-2016,296,353.04,1
55,M,City,25-07-2016,1904,414.72,13
33,M,Town,17-01-2015,10581,527.05,3
49,M,City,28-05-2017,2429,517.89,5
58,M,City,29-05-2016,13073,1035.01,1
22,F,Town,16-08-2015,1824,240.02,1
43,M,Town,19-01-2015,327,156.93,7
62,M,,28-07-2016,334,541.79,0
46,F,Town,21-09-2017,1767,239.41,6
23,F,Town,03-09-2015,9023,360.65,1
30,M,City,20-02-2017,9800,527.66,2
37,F,Town,24-10-2015,1480,220.61,4
14,F,Town,17-03-2015,2415,484.16,0
45,M,Village,29-08-2017,7543,1418.89,2
48,F,Town,28-10-2016,318,85.73,4
33,F,Village,27-11-2017,1742,541.19,0
53,M,,15-09-2015,2647,651.92,5
48,M,Town,15-06-2015,1912,772.87,4
23,F,Town,16-04-2016,408,162.92,5
34,M,City,23-06-2017,7602,394.07,1
32,F,City,11-09-2016,317,201.54,5
57,M,City,13-12-2015,8697,847.71,2
40,M,City,19-08-2017,9236,250.1,4
11,M,,03-10-2017,278,344.77,11
47,F,Village,28-10-2017,1846,181.07,1
22,M,City,12-06-2017,210,300.52,0
32,M,City,25-11-2017,376,114.07,12
41,M,,06-11-2016,324,305.05,10
35,M,Village,25-03-2017,1413,872.32,0
51,M,City,06-08-2016,249,392.99,5
30,F,City,17-01-2017,10033,968.77,0
59,F,City,08-10-2017,1687,709.71,3
37,F,City,04-01-2015,11310,1664.52,0
32,M,Town,13-12-2016,530,154.71,13
15,F,City,27-09-2017,1629,1286.28,0
18,F,Town,20-01-2016,2003,718.78,0
59,M,City,14-10-2015,2347,1150.52,1
32,M,City,15-04-2017,11281,837.77,0
61,M,Town,23-09-2015,10393,1535.04,0
40,M,Village,16-12-2016,1927,871.84,1
15,M,Town,13-07-2015,15264,1014.96,1
38,F,,05-12-2017,2188,219.48,4
31,F,,19-06-2017,1523,1116.28,0
39,M,Town,03-03-2016,2682,640.61,0
25,F,City,08-03-2015,367,319.48,10
35,M,City,13-11-2015,2090,621.85,4
33,M,City,22-01-2017,9687,660.99,2
19,M,Town,03-12-2016,1508,1044.66,2
36,F,Town,03-01-2015,11880,771.66,4
40,F,City,13-03-2016,8637,800.33,4
54,M,Town,11-06-2016,1933,908.31,1
26,M,City,10-04-2016,8688,1013.81,4
62,M,Village,16-09-2015,251,207.76,5
18,M,City,26-09-2015,8100,371.31,0
40,M,Town,13-02-2016,2269,1229.94,8
42,M,Town,02-06-2015,1848,732.01,11
27,M,Village,08-05-2017,13740,527.37,9
59,F,Town,13-10-2017,1870,596.52,2
38,F,City,10-12-2016,1811,270.27,14
55,M,Town,08-02-2017,459,277.06,14
35,F,,14-07-2016,1631,1044.79,2
53,M,Town,06-10-2015,10022,1091.45,0
53,M,Town,13-03-2017,304,188.42,0
51,M,Village,21-06-2016,2547,833.71,7
33,F,Town,30-01-2015,2053,1237.14,1
32,F,Village,28-10-2016,12905,913.58,6
22,F,City,16-06-2015,2181,863.33,0
14,M,Town,04-03-2015,16184,312.1,20
49,F,Village,03-04-2015,2954,891.61,0
49,M,Town,27-02-2015,2438,973.88,5
46,M,City,06-11-2016,451,182.19,11
48,M,Town,08-07-2017,307,111.6,2
11,M,City,02-11-2015,295,154.95,1
30,M,Town,24-09-2017,255,116.84,12
19,F,Town,04-11-2017,307,183.54,13
14,M,City,11-04-2016,1846,626.83,6
63,F,Town,03-09-2015,12156,351.38,3
59,F,Town,28-11-2015,288,565.13,4
14,F,Town,17-06-2016,407,234.34,6
37,F,Town,22-04-2017,8009,1516.34,7
17,M,Town,06-09-2016,367,194.98,14
51,F,City,27-11-2015,6956,1581.89,0
15,M,Village,17-11-2015,9218,1182.31,3
29,F,Town,12-06-2015,1544,305.96,6
54,F,City,09-02-2015,12097,698.86,5
57,M,City,25-05-2016,231,209.98,4
37,F,Town,20-03-2017,12890,622.41,0
17,M,Town,02-06-2015,11240,392.97,0
60,F,Town,31-07-2015,281,204.21,7
37,F,City,21-01-2017,12203,831.4,0
60,F,City,10-09-2015,9938,1030.06,0
16,M,Town,01-06-2017,7365,970.11,2
47,M,,26-01-2015,1745,1140.33,6
55,M,City,24-07-2017,1768,443.47,17
59,F,City,18-10-2015,2343,731.7,1
37,F,,22-10-2015,308,284.45,4
51,M,Village,21-07-2016,6542,737.68,0
17,M,City,23-09-2017,8889,763.02,3
54,M,Town,26-01-2017,341,208.41,7
56,F,Town,08-09-2017,12169,1239.27,0
32,M,City,28-11-2016,2467,622.56,3
16,M,Village,21-10-2017,12355,697.37,8
27,F,City,26-04-2015,448,247.2,2
32,F,Town,01-01-2016,460,67,4
28,M,Village,27-09-2016,400,305.86,6
62,F,City,13-05-2016,361,184.36,3
58,F,City,21-11-2015,284,197.53,0
17,M,Town,24-03-2016,9492,1006.39,1
55,M,Town,24-02-2016,532,508.27,7
49,M,City,10-10-2017,311,492.33,6
33,F,City,14-08-2016,316,272.59,4
49,M,City,24-03-2015,274,397.91,14
37,M,Town,02-09-2017,2018,428.26,1
25,M,City,05-05-2016,416,467.1,1
47,M,City,21-06-2015,380,247.84,1
35,F,Town,30-11-2016,420,96.84,22
48,F,City,09-11-2017,2542,289.75,0
57,F,Village,28-08-2017,2368,575.29,0
26,F,Town,30-04-2017,1670,498.57,0
13,M,,26-12-2016,264,102.73,4
42,F,Town,27-01-2015,8980,1068.44,1
29,F,,30-03-2015,13687,624.37,5
29,M,City,06-09-2016,9016,507.43,4
53,M,City,23-01-2017,1814,329.58,0
42,M,City,23-05-2015,2003,351.12,3
61,F,Village,08-04-2015,2743,1263.13,0
20,F,Village,23-10-2016,415,350.31,5
38,M,Village,26-06-2016,264,301.24,3
59,F,Town,20-09-2016,3262,303.54,3
55,F,Village,24-10-2015,275,278.01,0
43,F,City,15-04-2015,2360,961.86,0
56,M,City,10-07-2017,1887,863.23,3
53,F,Town,13-08-2015,1274,441.65,1
41,F,City,24-11-2016,2187,641.64,5
35,F,Town,02-06-2017,2504,657.23,1
58,M,Village,20-08-2016,10762,643.16,1
25,F,Town,13-07-2017,399,185.28,17
50,M,City,28-03-2017,1500,333.54,12
13,M,,11-05-2016,364,222.76,23
23,F,Town,13-04-2017,7390,1057.59,3
17,M,,21-10-2015,1441,801.66,7
18,F,City,30-09-2017,7536,454.8,8
45,F,Village,05-02-2016,378,446.68,6
57,M,Village,05-11-2015,7715,1016.42,0
26,M,,29-05-2017,11196,2058.83,2
17,F,City,25-08-2016,299,430.69,6
12,F,Town,03-02-2016,326,330.94,2
19,M,Village,08-06-2017,10762,1005.3,0
35,M,City,17-05-2015,11982,1252.89,0
47,F,Town,25-05-2016,397,209.91,6
22,F,Village,27-05-2016,1279,892.04,4
16,F,City,08-11-2015,2977,970.44,1
57,M,City,22-08-2015,388,219.87,0
25,F,,17-09-2016,320,456.46,2
15,M,City,11-10-2016,1693,974.07,1
15,F,Town,14-08-2016,2252,254.99,4
61,M,City,17-05-2016,1871,1055.31,1
57,M,City,06-12-2017,344,358.79,0
62,M,City,13-07-2015,276,172.94,3
52,M,City,23-10-2016,1672,272.28,0
20,F,City,19-04-2015,1537,1161.45,4
15,M,Village,07-07-2017,1986,476.69,1
51,M,City,12-05-2016,7095,1379.29,2
34,M,Town,01-11-2015,7693,236.32,0
29,F,Town,26-04-2015,1745,707.3,6
34,M,Town,30-06-2017,2000,954.77,2
50,M,City,31-05-2016,2425,381.02,1
13,F,Town,16-10-2015,1849,1105.51,0
54,M,,21-03-2015,1702,969.27,0
28,F,,10-04-2016,1914,657.45,0
12,F,City,16-02-2016,1617,728.81,0
39,F,Town,17-03-2017,1609,538.04,7
35,M,,18-07-2015,1427,576.14,0
60,F,City,28-11-2017,1761,914.62,1
55,F,Village,26-09-2017,8738,1463.53,0
46,M,,25-05-2017,283,151.9,4
45,F,City,13-01-2015,227,115.98,7
33,M,Town,07-01-2016,270,282.1,4
63,M,Town,11-10-2017,265,286.08,0
55,F,City,21-08-2016,289,254.63,0
32,M,Town,01-03-2017,360,158.43,12
10,M,Town,10-01-2017,552,249.23,4
34,M,City,07-11-2015,2454,655.19,4
50,F,City,06-03-2016,1803,427.31,2
62,M,City,17-12-2016,391,179.87,4
22,F,,26-05-2015,307,586.25,5
31,F,Town,31-12-2016,279,160.48,14
45,F,,05-10-2015,420,177.46,0
55,M,City,22-10-2017,336,391.39,5
30,M,,30-01-2017,17303,1622.74,0
52,F,Town,23-06-2015,1482,546.86,0
13,M,Village,31-07-2017,236,111.17,5
46,M,,21-12-2015,324,326.08,0
44,F,,24-01-2015,1518,1022.68,0
61,F,Village,08-11-2015,1540,625.52,8
59,F,City,29-04-2017,1820,472.82,4
11,F,Town,16-07-2016,344,351.96,5
16,M,City,11-03-2015,10513,905.56,0
60,F,Town,22-08-2017,569,264.51,6
26,F,City,15-08-2017,388,472.15,1
59,F,City,18-12-2016,6694,567.85,1
38,F,City,23-05-2015,2497,1044.87,2
23,M,,18-04-2015,227,349.91,8
12,F,Town,11-02-2017,367,164.03,23
47,M,City,11-03-2016,321,146.14,7
57,F,Village,08-08-2016,2189,756.23,7
54,M,Town,14-10-2017,315,345.83,1
21,F,Village,24-02-2017,386,284.05,7
43,M,Village,02-07-2016,281,336.93,7
19,F,Town,20-12-2017,9209,1589.97,0
64,M,Town,21-01-2017,2628,608.62,1
32,M,Village,26-06-2016,3006,452.69,4
49,F,City,26-02-2016,2097,388.44,2
62,M,City,23-11-2017,1722,1007.8,0
41,M,City,28-08-2016,8915,1114.05,0
54,M,City,26-07-2016,283,401.04,5
41,F,City,07-07-2016,7912,826.15,0
49,M,City,19-02-2017,255,171.53,4
47,M,Town,18-06-2015,284,255.68,1
45,F,,16-12-2015,238,212.33,1
56,M,City,26-10-2016,1715,852.99,7
28,F,City,11-07-2015,1348,310.77,1
53,F,,30-08-2017,339,296.38,0
31,F,Town,15-01-2015,1792,930.01,5
18,F,City,11-12-2016,1833,509.61,1
64,M,Town,05-11-2017,7564,925.33,1
47,M,City,24-03-2016,451,585.58,1
20,M,Town,12-03-2017,236,122.38,3
20,M,City,23-04-2017,1344,1023.78,0
54,M,City,03-03-2015,229,299.42,0
63,M,Town,19-05-2017,10663,373.52,1
12,M,City,06-03-2017,401,374.69,4
61,F,City,12-10-2016,223,360.96,1
35,F,City,24-06-2015,287,196.37,3
34,M,City,23-09-2017,1741,345.09,4
15,F,,30-10-2015,1884,1115.5,0
32,F,City,12-04-2016,450,504.02,2
17,M,Village,29-04-2017,8950,1672.27,1
27,F,City,03-09-2016,298,258.54,10
49,M,Town,17-06-2016,14689,523.55,0
34,M,City,27-06-2016,323,249.47,16
56,F,Town,17-08-2016,7685,442.02,1
24,F,Town,21-07-2015,352,644.2,5
36,F,City,20-08-2016,8012,643.44,6
19,M,Town,14-01-2015,11272,268.4,9
59,M,Town,12-03-2016,2059,379.96,0
21,M,Village,20-09-2017,2707,935.59,1
44,F,Town,09-09-2016,1787,415.04,5
41,M,,10-11-2017,8012,1158.89,1
38,F,Town,31-10-2016,2207,408.94,13
54,M,Town,19-08-2016,11486,844.43,4
16,F,City,08-07-2016,435,403.32,12
41,F,City,06-06-2016,367,209.9,7
37,M,Town,19-12-2017,387,278.64,0
43,M,,06-12-2015,411,334.1,6
33,F,City,22-03-2016,8113,457.26,1
24,M,Town,05-04-2017,439,225.86,1
56,M,Village,24-09-2016,12844,918.13,0
38,F,City,10-02-2017,2678,1102.02,3
33,M,City,06-09-2017,2222,266.4,2
52,F,Village,30-03-2015,2361,598.25,1
22,F,City,21-07-2015,376,215.12,9
13,F,Village,02-06-2016,9341,392.37,1
12,M,Village,27-09-2017,379,112.56,13
32,F,City,09-10-2017,2700,625.15,0
17,M,,11-06-2017,2967,215.57,19
58,F,City,09-06-2015,319,137.03,7
19,F,Town,22-04-2015,2162,456.2,1
28,M,Village,14-03-2017,9205,774.64,0
12,M,Town,04-02-2017,358,122.63,1
19,F,,23-06-2016,314,147.73,15
13,M,Town,17-12-2016,384,65.87,16
61,F,Town,23-07-2016,1746,1223.15,0
52,F,City,30-04-2016,10059,938.69,1
42,F,Town,06-06-2015,300,247.53,4
25,F,Town,24-06-2016,8481,411.91,8
35,M,Town,11-12-2015,1760,345.35,8
27,M,Town,09-08-2017,1424,176.1,14
42,F,Village,28-02-2016,326,147.47,7
23,F,City,08-05-2016,267,415.53,2
27,M,,25-08-2016,2224,963,0
59,M,Village,02-02-2016,10373,548.37,2
35,F,,10-11-2015,1811,689.65,0
39,F,Village,23-07-2016,237,267.18,1
11,F,Town,07-04-2016,481,414.1,10
58,M,Town,29-05-2017,356,221.97,6
29,F,Town,23-01-2016,416,340.75,11
42,M,City,09-07-2015,216,159.45,2
47,M,City,04-07-2016,3028,513.71,6
30,M,Village,07-03-2016,9200,312.25,0
19,M,City,26-03-2015,350,227.52,4
31,M,,27-10-2017,8778,297.81,12
36,F,,11-11-2015,12338,343.64,5
50,F,City,11-04-2016,187,180.22,1
20,F,Town,23-03-2016,333,337.12,0
28,F,Village,14-02-2017,308,283.19,14
43,M,Town,03-12-2015,417,288.4,4
20,M,Town,17-12-2017,311,196.38,14
12,F,Village,31-08-2015,371,486.97,0
10,F,Town,02-07-2015,2423,749.29,0
52,F,Town,25-08-2016,367,231.63,8
34,M,Village,14-12-2017,2767,680.44,1
34,F,City,10-08-2016,12878,888.46,0
41,F,,26-09-2016,1849,481.4,0
41,F,City,10-04-2017,255,171.26,1
17,M,,17-10-2016,1392,501.35,4
23,F,Town,26-10-2015,437,260.7,4
28,F,Town,23-05-2015,392,79.26,15
14,M,City,03-01-2017,7286,464.6,9
55,M,Town,01-03-2015,2134,451.62,5
41,F,City,10-10-2016,1462,403.52,12
62,F,Village,14-07-2015,12673,857.34,0
60,F,,12-02-2016,282,584.93,1
39,M,Village,04-01-2017,9314,699.54,0
37,M,City,21-04-2017,1765,908.11,0
41,F,Town,24-04-2016,1975,475.43,0
53,F,Village,16-10-2016,9841,1399.09,1
64,M,Town,28-03-2017,192,216.85,5
41,M,,04-01-2015,224,259.74,1
46,M,Town,02-12-2017,314,232.15,0
10,F,Village,02-06-2017,2985,937.83,8
51,F,Town,09-07-2015,1876,731.44,0
28,F,City,08-02-2015,366,390.39,0
33,F,Town,23-06-2015,10561,973.11,3
26,F,,23-09-2015,2741,434.82,1
55,F,Town,31-01-2015,2290,913.77,0
34,M,City,23-01-2017,2576,629.19,3
62,F,Town,14-05-2017,1824,296.44,0
24,M,Town,03-02-2015,2282,939.1,4
26,M,City,01-03-2016,9074,980.63,4
30,M,Town,03-03-2015,287,403.07,0
24,F,Village,06-02-2016,10460,360.98,3
58,M,City,30-12-2016,373,508.69,2
44,F,City,11-07-2015,235,298.92,0
30,F,City,04-03-2016,1228,745.88,1
20,M,City,06-05-2016,1369,350.94,6
21,M,,06-05-2016,368,254.6,1
43,F,Town,10-09-2017,11724,786.49,6
29,M,Town,23-07-2015,345,233.71,0
12,M,City,10-11-2015,482,132.28,15
11,M,City,05-09-2017,2247,522.1,0
53,F,Village,08-03-2017,238,700.77,3
54,M,,21-01-2017,284,193.47,19
10,M,Town,21-04-2017,314,393.07,2
60,M,Town,20-12-2017,339,414.57,0
58,M,,27-05-2017,423,108.29,11
36,F,Town,24-06-2017,424,320.18,6
28,F,,26-06-2016,2743,520.42,0
45,M,Town,07-07-2015,2135,177.88,0
20,F,Village,05-07-2017,1498,214.61,1
50,F,Town,18-04-2017,1742,655.32,5
63,F,Town,01-08-2015,7396,890.17,1
42,F,Town,30-08-2015,431,353.69,1
45,F,Town,14-07-2016,203,523.25,0
26,F,Village,23-11-2016,321,132.14,5
62,F,Town,06-10-2015,3044,673.75,1
25,M,Town,30-01-2016,2637,621.92,4
12,F,City,01-01-2016,3175,586.31,7
54,M,City,01-01-2017,12629,591.47,5
17,F,City,17-08-2016,1395,636.07,0
25,M,Town,30-12-2017,1832,638.47,0
60,M,,14-04-2015,317,137.16,12
17,F,Town,06-09-2015,1733,992.84,5
10,F,City,07-02-2015,385,71.95,9
62,M,Town,16-07-2016,442,525.32,2
47,F,Town,17-10-2017,2034,697.33,4
14,F,City,04-07-2017,9951,1087.29,2
40,M,City,12-12-2017,306,222.9,11
55,F,Town,31-07-2015,7743,1030.39,6
34,F,Town,17-08-2015,11280,725.03,0
60,F,City,29-08-2017,15138,1361.44,1
43,F,Town,27-11-2015,454,262.75,18
42,F,City,22-02-2016,277,123.45,19
26,F,Town,12-07-2016,1538,374.58,0
14,F,,01-09-2016,10258,1111.62,2
46,M,Town,26-03-2016,502,315.57,1
21,M,Village,24-07-2016,9234,633.79,2
29,M,Town,07-10-2017,12116,355.48,1
17,F,Village,08-06-2015,257,406.47,10
54,M,Village,28-04-2015,9711,744.31,3
36,F,Village,06-11-2015,363,475.89,7
22,M,City,15-04-2015,2299,315.09,1
57,F,,07-06-2016,2174,513.59,1
32,M,,11-08-2015,1801,545.53,4
32,F,Town,21-01-2016,1508,783.68,4
17,M,,22-08-2017,1870,743.82,1
23,F,Town,28-02-2015,1627,701.75,2
48,M,City,21-10-2016,226,327.53,8
57,F,City,14-05-2017,322,356.62,0
27,M,Village,20-07-2017,12935,846.8,1
47,F,City,09-05-2015,1836,566.06,12
18,M,Town,01-09-2016,2407,882.63,0
54,M,Town,10-04-2016,2948,658,1
50,F,Town,22-10-2015,1527,395.55,0
16,F,Town,14-09-2016,8043,399.47,1
31,F,Town,03-01-2015,1328,704.25,5
29,M,Town,24-11-2015,412,718.92,1
19,F,City,13-06-2016,15835,1071.95,4
37,F,Town,25-07-2016,2106,371.55,1
45,M,Town,05-05-2016,219,289.67,12
32,F,City,28-10-2015,303,641.93,4
52,M,Town,08-04-2015,8714,607.05,4
21,F,City,17-03-2017,240,375.19,1
40,F,Town,26-10-2015,8813,1397.87,1
54,M,City,15-11-2017,297,330.8,3
64,F,,01-02-2016,2236,712.77,13
33,M,Town,05-03-2017,377,216.6,1
22,F,City,09-01-2016,1746,491.63,0
45,M,City,27-06-2016,1819,336.21,5
25,F,Town,16-12-2016,9831,643.65,12
17,M,Town,17-02-2016,7560,264.45,8
54,F,Town,20-03-2017,483,364.75,0
56,M,City,12-03-2015,325,151.6,6
21,M,City,26-05-2016,239,424.19,1
40,F,City,21-08-2016,274,477.88,5
61,F,Town,05-03-2016,1709,763.88,1
58,M,City,15-02-2016,513,58.5,22
24,M,City,19-10-2016,10397,898.76,1
10,F,Town,27-11-2016,344,417.29,11
60,M,City,24-02-2016,9679,713.34,5
28,F,Village,04-01-2017,12431,709.65,1
25,M,City,22-08-2017,522,241.11,1
56,M,Village,07-03-2015,381,127.33,9
45,F,Town,24-07-2015,9761,595.05,9
15,M,City,27-12-2017,381,429.52,2
35,M,,16-04-2015,10611,1031.89,1
43,M,,17-02-2015,9604,493.28,1
34,F,Town,13-11-2017,2433,823.84,0
19,F,City,25-04-2016,1376,478.19,0
41,F,,25-03-2017,393,198.74,2
35,M,Village,07-12-2015,1816,623.39,5
36,M,,01-10-2017,2083,296.37,4
15,F,,30-12-2017,424,188.31,1
17,M,Town,12-12-2017,13799,601.04,3
42,F,City,16-07-2017,349,154.57,2
25,F,City,10-09-2017,1953,950.98,7
14,M,Town,09-02-2017,363,319.7,18
24,F,City,18-07-2017,270,248.34,1
32,F,City,22-11-2016,10297,1136.16,2
59,M,Town,22-09-2015,14896,721.98,1
53,F,City,26-07-2017,274,630.98,2
46,M,Town,08-09-2017,14474,386.63,0
20,M,Town,08-07-2016,228,386.07,1
33,F,Town,30-08-2015,11978,1015.23,3
13,M,Town,07-10-2017,514,239.53,7
63,F,Town,10-05-2017,2764,349.56,14
21,F,Town,16-01-2015,6822,1188.95,0
15,F,City,10-02-2015,2108,614.21,4
26,F,City,20-01-2015,368,134.85,8
63,F,Town,13-10-2015,2748,995.13,0
10,F,,02-08-2017,305,221.43,10
61,M,Town,22-03-2015,1997,1158.83,0
23,M,City,26-10-2015,346,200.31,8
58,F,City,24-04-2016,360,163.07,9
11,M,City,01-12-2016,2302,562.21,7
22,F,City,24-06-2016,1530,349.93,0
14,M,City,02-05-2015,192,164.25,19
30,M,City,27-12-2015,253,174.21,17
25,F,Town,03-04-2015,1723,482.75,0
33,M,Town,01-10-2015,2644,320.01,3
27,M,Village,01-03-2016,365,329.06,5
16,M,Town,11-04-2016,379,229.39,1
44,F,Town,26-04-2016,10211,660.31,3
64,M,Town,20-07-2016,9122,483.95,5
55,F,Village,20-02-2017,440,541.58,0
22,M,Town,03-02-2015,13601,1428.1,0
27,M,Town,17-11-2015,1459,344.32,3
53,F,Town,10-08-2015,7250,348,0
23,F,Town,13-02-2015,1706,203.78,1
14,M,City,07-11-2017,1803,900.26,5
34,F,,14-09-2016,1735,326.53,0
38,M,,15-12-2015,373,69.14,0
29,M,Town,04-12-2016,1835,920.81,0
40,F,,20-11-2017,9885,750.78,0
27,M,Town,14-02-2016,8194,744.84,4
48,F,City,22-09-2015,12249,1302.72,1
49,M,,04-09-2015,401,484.93,0
16,M,,04-11-2016,17504,1172.33,0
38,M,City,09-09-2016,3115,401.66,1
37,M,,06-01-2016,10016,504.23,0
38,F,City,03-02-2017,1369,465.44,11
12,M,Town,21-03-2015,245,464.62,10
22,F,City,23-03-2017,364,191.91,8
46,M,City,14-11-2017,13462,831.16,1
57,F,City,09-02-2017,354,114.96,12
42,F,City,01-04-2015,276,220.24,1
46,F,,07-06-2015,367,176.92,2
35,F,,18-03-2016,321,83.61,5
47,M,Town,23-09-2015,8855,449.22,2
16,F,City,20-05-2017,263,537.07,2
57,F,Town,06-03-2017,2145,889.99,0
31,F,City,06-04-2015,11995,280.45,5
38,M,City,06-04-2017,2753,556.24,1
25,M,Town,08-03-2016,1989,287.44,0
34,M,City,19-11-2016,1662,498.78,1
58,M,Town,29-01-2017,1688,453.14,11
52,F,Town,20-03-2017,1864,317.22,4
37,M,City,06-11-2015,1673,205.9,2
24,M,City,30-10-2017,344,356.01,8
24,F,,08-07-2015,14590,547.91,3
19,M,Town,23-08-2017,2380,562.92,0
19,F,Town,10-08-2016,314,237.99,11
43,F,Town,24-01-2016,435,92.86,22
26,F,Village,17-10-2015,227,626.51,1
32,F,City,13-07-2016,307,242.68,1
24,F,Town,27-08-2016,8252,641.12,4
18,M,City,05-08-2015,231,170.83,26
59,M,Town,30-03-2016,7993,441.57,1
59,F,Town,17-04-2015,575,348.51,3
45,M,Town,31-05-2015,7752,478.69,1
61,M,City,28-09-2015,1934,236.72,7
51,F,City,27-10-2015,9095,509.61,1
12,M,Town,20-04-2017,307,482.51,0
52,F,Town,03-09-2017,2255,1135.61,1
12,M,City,21-06-2015,8868,576.99,0
47,M,Town,16-03-2017,1315,605.29,4
34,F,Village,29-01-2016,9191,621.03,1
14,F,Town,14-10-2016,1690,253.03,4
21,M,,03-06-2017,1616,623.28,6
35,M,Town,05-09-2016,1725,531.83,2
51,F,Town,13-05-2017,1664,315.68,4
39,F,City,16-04-2017,2040,598.45,2
60,M,Town,12-04-2015,192,227.17,0
27,M,Town,06-03-2015,1488,327.67,6
12,M,,12-09-2016,11070,696.62,0
22,F,City,21-04-2015,414,50.43,29
33,M,City,18-08-2017,421,317.01,0
